,ARTIST,TITLE,METADATA_URL,IMAGE_LINK,IMAGE_NAME,DESCRIPTION,TIMEFRAME,TECHNIQUE
1720,"GHIRLANDAIO, Domenico",Martyrdom of St Peter Martyr,https://www.wga.hu/html/g/ghirland/domenico/6tornab/63tornab/2martyr.html,https://www.wga.hu/detail/g/ghirland/domenico/6tornab/63tornab/2martyr.jpg,web_gallery_gghirlanddomenico6tornab63tornab2martyr.jpg,"This fresco on the window wall depicts the martyrdom of the Dominican saint Peter Martyr. The two Dominican saints on the window wall of the chapel, Dominic and Peter Martyr, were placed in dramatic settings so that their portraits would match the other narrative compositions.",1451-1500,Fresco
1721,"GHIRLANDAIO, Domenico",St John the Baptist in the Desert,https://www.wga.hu/html/g/ghirland/domenico/6tornab/63tornab/4desert.html,https://www.wga.hu/detail/g/ghirland/domenico/6tornab/63tornab/4desert.jpg,web_gallery_gghirlanddomenico6tornab63tornab4desert.jpg,"Ghirlandaio's workshop produced three panel paintings to form part of the overall decoration of the Tornabuoni Chapel: on the rear wall, and the front and back panels of the main altarpiece. That on the rear wall, described by Vasari as ""Our Lady who appears with the Child in celestial glory together with the archangel Michael and St John the Baptist, and at the sides St Catherine of Siena and St Laurence dressed as Deacon"" was lost in the careless restoration of 1804, but the frescoes which framed it with the Stories of St Peter Martyr have survived. The execution of Saint John is not depicted in the Tornabuoni Chapel. In its place, however, is the fresco on the window wall showing the martyrdom of the Dominican saint Peter Martyr. Perhaps the intention was to equate the Dominican saint with John the Baptist. This fresco was probably executed by David and Benedetto Ghirlandaio.",1451-1500,Fresco
1722,"GHIRLANDAIO, Domenico",St Matthew the Evangelist,https://www.wga.hu/html/g/ghirland/domenico/6tornab/63tornab/7vault1.html,https://www.wga.hu/detail/g/ghirland/domenico/6tornab/63tornab/7vault1.jpg,web_gallery_gghirlanddomenico6tornab63tornab7vault1.jpg,In the Gothic vaults of the Tornabuoni Chapel the four Evangelists are floating on clouds.,1451-1500,Fresco
1723,"GHIRLANDAIO, Domenico",St Mark the Evangelist,https://www.wga.hu/html/g/ghirland/domenico/6tornab/63tornab/7vault2.html,https://www.wga.hu/detail/g/ghirland/domenico/6tornab/63tornab/7vault2.jpg,web_gallery_gghirlanddomenico6tornab63tornab7vault2.jpg,In the Gothic vaults of the Tornabuoni Chapel the four Evangelists are floating on clouds.,1451-1500,Fresco
1724,"GHIRLANDAIO, Domenico",St John the Evangelist,https://www.wga.hu/html/g/ghirland/domenico/6tornab/63tornab/7vault3.html,https://www.wga.hu/detail/g/ghirland/domenico/6tornab/63tornab/7vault3.jpg,web_gallery_gghirlanddomenico6tornab63tornab7vault3.jpg,In the Gothic vaults of the Tornabuoni Chapel the four Evangelists are floating on clouds.,1451-1500,Fresco
1725,"GHIRLANDAIO, Domenico",St Luke the Evangelist,https://www.wga.hu/html/g/ghirland/domenico/6tornab/63tornab/7vault4.html,https://www.wga.hu/detail/g/ghirland/domenico/6tornab/63tornab/7vault4.jpg,web_gallery_gghirlanddomenico6tornab63tornab7vault4.jpg,In the Gothic vaults of the Tornabuoni Chapel the four Evangelists are floating on clouds.,1451-1500,Fresco
1726,"GHIRLANDAIO, Domenico",St John the Evangelist on the Island of Patmos,https://www.wga.hu/html/g/ghirland/domenico/7panel/02patmos.html,https://www.wga.hu/detail/g/ghirland/domenico/7panel/02patmos.jpg,web_gallery_gghirlanddomenico7panel02patmos.jpg,"The attribution of this tondo of  uneven quality is unresolved. It was executed at the end of the fifteenth century, probably in the 1480s in the workshop of Domenico Ghirlandaio but certainly not by the master himself.",1451-1500,"Tempera on panel, diameter 76 cm"
1727,"GHIRLANDAIO, Domenico",St John the Evangelist on the Island of Patmos (detail),https://www.wga.hu/html/g/ghirland/domenico/7panel/02patmox.html,https://www.wga.hu/detail/g/ghirland/domenico/7panel/02patmox.jpg,web_gallery_gghirlanddomenico7panel02patmox.jpg,,1451-1500,Tempera on panel
1728,"GHIRLANDAIO, Domenico",Coronation of the Virgin,https://www.wga.hu/html/g/ghirland/domenico/7panel/03corona.html,https://www.wga.hu/detail/g/ghirland/domenico/7panel/03corona.jpg,web_gallery_gghirlanddomenico7panel03corona.jpg,"With some altar paintings the intention was to venerate the Virgin Mary as the Queen of Heaven, and this meant that the traditional Sacra Conversazione was not suited to the task. In cases such as this the painters divided the picture horizontally so that they could show the Coronation of the Virgin taking place above a row of saints. Vertical panels with rounded tops were particularly well suited to such compositions. Two panels on this theme by Ghirlandaio, both dating from about 1486, have survived. Though at first sight both works appear completely different, both are in keeping with the traditional form for this type of picture.",1451-1500,"Tempera on wood, 330 x 230 cm"
1729,"GHIRLANDAIO, Domenico",Coronation of the Virgin,https://www.wga.hu/html/g/ghirland/domenico/7panel/04corona.html,https://www.wga.hu/detail/g/ghirland/domenico/7panel/04corona.jpg,web_gallery_gghirlanddomenico7panel04corona.jpg,"The Coronation in Città di Castello is untypical of Ghirlandaio because of its limited palette: its impact is derived primarily from the contrast of various shades of blue and red with a few yellow highlights. In contrast with the old-fashioned picture in Narni, only the female saints in the centre are kneeling; three holy men are standing on each side of them. This emphasizes the circular glory composed of airy shades of blue, giving the work a dynamic and animated character. The saints on this picture are mainly ones from the Franciscan order. On the far left stands the founder of the order, St Francis of Assisi.",1451-1500,Tempera on wood
1730,"GHIRLANDAIO, Domenico",St Catherine of Siena and St Lawrence,https://www.wga.hu/html/g/ghirland/domenico/7panel/11pala2.html,https://www.wga.hu/detail/g/ghirland/domenico/7panel/11pala2.jpg,web_gallery_gghirlanddomenico7panel11pala2.jpg,The picture shows two wings of the Pala Tornabuoni executed by Ghirlandaio's workshop and probably finished after the death of Ghirlandaio.,1451-1500,Tempera on wood
1731,"GHIRLANDAIO, Domenico",St Stephen,https://www.wga.hu/html/g/ghirland/domenico/7panel/11pala3.html,https://www.wga.hu/detail/g/ghirland/domenico/7panel/11pala3.jpg,web_gallery_gghirlanddomenico7panel11pala3.jpg,"Vasari wrote with admiration about the high altar of Santa Maria Novella in Florence, Ghirlandaio's last work, which was finished by his pupils. Until 1804 it stood in its original place, and then was dismembered and scattered in various collections all over Europe. The central piece depicting the Madonna and saints in a ring of cherubs, together with the wings portraying St Catherine and St Lawrence, is now in the Alte Pinakothek in Munich, the Resurrection, which was, according to Vasari, originally on the back of the central panel and was completed by Ghirlandaio's brothers Benedetto and Davidde, found its way from Florence to the Berlin-Dahlem Museum. The wings representing St Vincent and St Anthony were also in the Berlin-Dahlem Museum, but they were destroyed in 1945, during the war.",1451-1500,"Tempera on wood, 191 x 56 cm"
1732,"GHIRLANDAIO, Domenico",St Stephen (detail),https://www.wga.hu/html/g/ghirland/domenico/7panel/11pala4.html,https://www.wga.hu/detail/g/ghirland/domenico/7panel/11pala4.jpg,web_gallery_gghirlanddomenico7panel11pala4.jpg,"On the wings in Berlin and Munich the emotional gestures of the saints shown and the lighter, more relaxed portrayal differ from the character of Ghirlandaio's authentic works, and also the technique of oil painting employed in parts of the work is not typical of him. On the other hand, the panel in Budapest, both in its approach to form and its technical execution, stands very close to the work of the elder Ghirlandaio. The heavily cascading, harshly plastic folds of the martyred saint's habit, the cheerful composure of his face, the organically articulated forms which present sharp but nevertheless very subtle contours in the strong light, and the radiant colours all point to Domenico having worked on the painting himself. Very likely he sketched this figure of unaffected elegance standing in his ornate niche with a natural simplicity and modestly bearing the marks of his stoning, and it was he who painted the face.",1451-1500,"Tempera on wood, 191 x 56 cm (full painting)"
1733,"GHIRLANDAIO, Ridolfo",The Coronation of the Virgin with Six Saints,https://www.wga.hu/html/g/ghirland/ridolfo/coronati.html,https://www.wga.hu/detail/g/ghirland/ridolfo/coronati.jpg,web_gallery_gghirlandridolfocoronati.jpg,,1501-1550,"Oil on poplar panel, 276 x 192 cm"
1734,"GHIRLANDAIO, Ridolfo",Holy Family with Sts Francis and Jerome,https://www.wga.hu/html/g/ghirland/ridolfo/holyfami.html,https://www.wga.hu/detail/g/ghirland/ridolfo/holyfami.jpg,web_gallery_gghirlandridolfoholyfami.jpg,,1501-1550,"Tempera and oil on canvas, 173 x 171 cm"
1735,"GIAMBONO, Michele",Coronation of the Virgin,https://www.wga.hu/html/g/giambono/coronati.html,https://www.wga.hu/detail/g/giambono/coronati.jpg,web_gallery_ggiambonocoronati.jpg,"After a probable initiation at the workshop of Jacobello del Fiore, followed by a phase of admiration of Gentile da Fabriano, Michele Giambono soon passed to a sweetened form of Gothicism with somewhat affected colourings rather along the lines of Pisanello's work in the Palace of the Doges in Venice. The 'Coronation of the Virgin' which in fact has a clearly Gothic air about it, can probably be identified as the panel commissioned from Giambono in 1447 by Giovanni Dotto for the Church of S. Agnese. Attached to the order were the conditions that it should be delivered by the end of 1448 and that it should be similar to the one, painted not many years before by Antonio Vivarini and Giovanni d'Alemagna for the Venetian church of San Pantalon.",1401-1450,"Tempera on panel, 229 x 176 cm"
1736,"GIAMBONO, Michele",Coronation of the Virgin (detail),https://www.wga.hu/html/g/giambono/coronatx.html,https://www.wga.hu/detail/g/giambono/coronatx.jpg,web_gallery_ggiambonocoronatx.jpg,,1401-1450,Tempera on panel
1737,"GIAMBONO, Michele",Polyptych of St James,https://www.wga.hu/html/g/giambono/polyptic.html,https://www.wga.hu/detail/g/giambono/polyptic.jpg,web_gallery_ggiambonopolyptic.jpg,"Originally from the Scuola del Cristo at the Giudecca, the polyptych is composed of five panels, the central one of which is of St James the Greater with St John the Evangelist and St Filippo Benizzi (one of the saints of the Order of Servites) on the left, and St. Michael the Archangel and St. Louis of Toulouse on the right. The figures of the saints are set in a slow, semicircular rhythm against the tooled gold of the background and the actual paint seems to be translucent like porcelain. The extremely refined figures suggest obvious affinities with the world of Pisanello, particularly the figure of the Archangel Michael in his heavy armour decorated with gold, his pale face encircled with a crown of curls, his body poised almost as if to execute a dance-step over that of the dragon which lies like a heraldic image at the bottom of the panel.",1401-1450,"Tempera on panel, 109 x 44 cm (central panel), 88 x 29 cm (side panels)"
1738,"GIAMBONO, Michele",Virgin and Child,https://www.wga.hu/html/g/giambono/virgin_c.html,https://www.wga.hu/detail/g/giambono/virgin_c.jpg,web_gallery_ggiambonovirgin_c.jpg,"This panel is in the elegant, International Gothic style.",1401-1450,"Panel, 56 x 47 cm"
1739,"GIAMBONO, Michele",Virgin and Child,https://www.wga.hu/html/g/giambono/virginch.html,https://www.wga.hu/detail/g/giambono/virginch.jpg,web_gallery_ggiambonovirginch.jpg,"The painting is probably the central part of a small polyptych. The two figures, especially the child, seem lively and less tied to traditional patterns although the artist has kept the late Gothic characteristics of his work.",1401-1450,"Panel, 27 x 60 cm"
1740,GIAMPIETRINO,Madonna and Child with St Elizabeth and the Infant St John the Baptist,https://www.wga.hu/html/g/giampiet/madonn_d.html,https://www.wga.hu/detail/g/giampiet/madonn_d.jpg,web_gallery_ggiampietmadonn_d.jpg,"The two ""Holy Children', the infant Jesus and the young St John the Baptist, are represented embracing and kissing on the mouth. The ""Kiss of the Holy Children"" as an iconographic and psychological theme originated as a Milanese and Leonardesque subject. It enjoyed extraordinary success in Lombardy and especially in Northern Europe, as the large number of replicas and variants produced in the Antwerp workshop of Joos van Cleve attest.",1501-1550,"Oil on panel, 65 x 54 cm"
1741,GIAMPIETRINO,Madonna and Child with Sts Jerome and Michael,https://www.wga.hu/html/g/giampiet/madonna.html,https://www.wga.hu/detail/g/giampiet/madonna.jpg,web_gallery_ggiampietmadonna.jpg,"Giampietrino presents the attributes of his saints with great emphasis. He made them into an intentionally comical side issue. Jerome's lion shows off his sharp teeth and lolling tongue, St Michael's satanic imp entertains the viewer with his ram's horns, bat wings, wrinkled ears, thick lips and wide-open eyes.",1501-1550,"Oil on panel, 61 x 74 cm"
1742,GIAMPIETRINO,Repentant Mary Magdalene,https://www.wga.hu/html/g/giampiet/magdalen.html,https://www.wga.hu/detail/g/giampiet/magdalen.jpg,web_gallery_ggiampietmagdalen.jpg,"Leonardo da Vinci himself mentions in a document his student called Gian Pietro, who can be identified with Giovan Pietro Rizzoli  in his conventional name, Giampietrino  a painter active in Milan in the first half of the 16th century. Giampietrino, not an artist of innovating and experimenting spirit, borrowed the elements of his pictorial language primarily from his master and his master's students (Marco d'Oggiono, Cesare da Sesto). ",1501-1550,"Oil on panel, 49 x 39 cm"
